hindex,cites_count,publications_count,degree_centrality,closeness_centrality,clustering_coefficient,betweenness_centrality,core_number,average_degree,average_clustering,diameter,density,domination_number,chromatic_number,number_connected_components,degree_assortativity,hindex_assortativity,publications_assortativity,cites_assortativity,names,surnames,nobilis,init_year,career_length,gender,category,area,discipline,subdiscipline,speciality,affiliation,country,state,federal_entity,affiliation_category
3,28.0,4,0.04191616766,0.5107033639,0.01463617503,0,9,4.107462687,0.861,4,0.02459558495,142,12,1,-0.1270978456,0.06525016427,0.07176086138,0.07372367739,OCIEL,FLORES DIAZ,DR.,2016,5,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECANICA,MODELACION MATEMATICA DE SISTEMAS MECANICOS,UNIVERSIDAD DEL ISTMO,MÉXICO,OAXACA,CAMPUS TEHUANTEPEC,SURESTE
5,94.0,8,0.02297460701,0.5058103976,0.01214840585,0,9,4.425120773,0.868,4,0.01070162218,344,18,1,-0.1070073781,0.00644730708,0.007734724355,0.008209860118,LUCIO ABEL,VAZQUEZ LEON,DR.,2017,4,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA QUIMICA,INGENIERIA DE ALIMENTOS,UNIVERSIDAD DEL PAPALOAPAN,MÉXICO,OAXACA,CAMPUS TUXTEPEC,SURESTE
30,3423.0,121,0.02256244964,0.5057049715,0.001444369026,0,13,5.778732546,0.838,4,0.003104341953,1457,100,1,-0.1228182795,0.04721643741,0.0468942855,0.04626773505,ENRIQUE,ACHA DAZA,DR.,1986,35,m,3,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ELECTRICA,SISTEMAS ELECTRICOS DE POTENCIA,TAMPERE UNIVERSITY OF TECHNOLOGY,FINLANDIA,EXTERIOR,,INSTITUTO
6,418.0,19,0.02322206096,0.5058737151,0.02482190814,0,7,3.160869565,0.849,4,0.009175238215,258,11,1,-0.179790262,0.04065532201,0.04174067597,0.03693552289,ERIC WILLIAM,ZURITA BUSTAMANTE,DR.,2011,10,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECATRONICA,CONTROL AUTOMATICO,UNIVERSIDAD ANAHUAC DEL NORTE,MÉXICO,MÉXICO,FACULTAD DE INGENIERIA,INSTITUTO
3,46.0,6,0.02316602317,0.505859375,0.01391578947,0,6,5.200385356,0.88,4,0.02007870794,224,24,1,-0.1549809338,0.093198025,0.08618866661,0.08616422174,ARMANDO,CAMPOS RODRIGUEZ,DR.,2016,5,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA QUIMICA,CONTROL DE PROCESOS,"UNIVERSIDAD AUTONOMA DE GUADALAJARA, A.C.",MÉXICO,JALISCO,,INSTITUTO
6,662.0,12,0.01504211793,0.503789027,0.002428083884,0,9,12.53758268,0.892,4,0.01508734378,726,84,1,-0.05117974114,0.06805593854,0.07169882266,0.07014362877,HERMELINDA,SERVIN CAMPUZANO,DRA.,2006,15,f,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ENERGETICA,RECUBRIMIENTOS TERMOCONVERSORES DE ENERGIA SOLAR,UNIVERSIDAD INTERCULTURAL INDIGENA DE MICHOACAN,MÉXICO,MICHOACÁN DE OCAMPO,,OCCIDENTE
8,534.0,25,0.01853932584,0.5046781968,0.006347234466,0,9,4.597417181,0.881,4,0.005165637282,754,17,1,-0.1204187225,0.07978818417,0.07600422133,0.07522614789,LUIS ALBERTO,ROMERO CANO,DR.,2016,5,m,C,VII.- INGENIERÍAS,INGENIERIA,TECNOLOGIA AMBIENTAL,INGENIERIA AMBIENTAL,"UNIVERSIDAD AUTONOMA DE GUADALAJARA, A.C.",MÉXICO,JALISCO,FACULTAD DE CIENCIAS QUIMICO BIOLOGICAS,INSTITUTO
1,3.0,9,0.01260504202,0.5031712474,0.05042019298,0,3,2.728033473,0.813,3,0.02292465103,91,13,1,-0.2466590809,-0.06760939878,-0.06094011413,-0.06094011413,MARCOS ALFREDO,HERNANDEZ ORTEGA,DR.,2020,1,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ELECTRICA,SISTEMAS ELECTRICOS DE POTENCIA,"UNIVERSIDAD AUTONOMA DE GUADALAJARA, A.C.",MÉXICO,JALISCO,ESCUELA DE INGENIERIA MECANICA,INSTITUTO
5,260.0,10,0.01722488038,0.5043436293,0.007978928732,0,10,5.36042065,0.876,4,0.01025917828,445,23,1,-0.1000804454,0.06756637283,0.06229578725,0.06215517129,GABRIELA,JACOME ACATITLA,DRA.,2011,10,f,C,VII.- INGENIERÍAS,INGENIERIA,REOLOGIA,SINTESIS DE CATALIZADORES,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,MÉXICO,TABASCO,,SURESTE
5,142.0,13,0.03221649485,0.5081859856,0.007891894245,0,7,3.553410553,0.828,4,0.009158274622,287,11,1,-0.1587379169,0.01353085932,0.01764554305,0.01516799783,FREDY ALBERTO,VALENZUELA MURILLO,DR.,2009,12,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ELECTRICA,INGENIERIA ELECTRICA,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,MÉXICO,TABASCO,DIVISION ACADEMICA DE INGENIERIA Y ARQUITECTURA CHONTALPA,SURESTE
8,230.0,14,0.06028368794,0.5155393053,0.02511782949,0,7,3.745583039,0.865,4,0.02656441872,114,11,1,-0.1649272166,0.06851316357,0.0634674783,0.0662122091,SERGIO ALBERTO,DIAZ ALVARADO,DR.,2017,4,m,C,VII.- INGENIERÍAS,INGENIERIA,ESTRUCTURAS,INGENIERIA SISMICA Y DINAMICA ESTRUCTURAL,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,MÉXICO,TABASCO,DIVISION ACADEMICA DE INFORMATICA Y SISTEMAS CHONTALPA,SURESTE
4,74.0,10,0.01345668629,0.5033869602,0.01390519274,0,12,5.366960908,0.854,4,0.00451384433,1013,23,1,-0.1124184828,0.040409063,0.03685579834,0.03639782286,JOSE LUIS,CERVANTES LOPEZ,DR.,2014,7,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA QUIMICA,SINTESIS Y ESTUDIO DE MATERIALES NANOESTRUCTURADO,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,MÉXICO,TABASCO,,SURESTE
7,316.0,19,0.03043213634,0.5077255871,0.004184939478,0,10,4.453163017,0.847,4,0.005420770562,662,20,1,-0.1317733637,0.07721262373,0.07504250672,0.07400655915,RAFAEL,GARCIA HERNANDEZ,DR.,2002,19,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA METALURGICA Y GEOLOGICA,SOLDADURA CORROSION PROPIEDADES,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,MÉXICO,MICHOACÁN DE OCAMPO,INSTITUTO DE INVESTIGACIONES METALURGICAS,OCCIDENTE
8,230.0,25,0.01661865721,0.504189476,0.003539571078,0,13,5.282233053,0.839,4,0.002340896545,1885,31,1,-0.08731595842,0.0581770951,0.0570470391,0.05603111646,SALOMON RAMIRO,VASQUEZ GARCIA,DR.,2002,19,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA QUIMICA,MATERIALES POLIMERICOS ORGANICOS E INORGANICOS,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,MÉXICO,MICHOACÁN DE OCAMPO,FACULTAD DE INGENIERIA QUIMICA,OCCIDENTE
3,38.0,3,0.02583979328,0.5065445026,0.01862436757,0,6,3.234536082,0.857,4,0.01671594875,148,11,1,-0.2036596299,0.01868268836,0.03508183757,0.03447059825,HECTOR,GARCIA VIVEROS,DR.,2015,6,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ELECTRICA,SISTEMAS ELECTRICOS DE POTENCIA,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,MÉXICO,MICHOACÁN DE OCAMPO,FACULTAD DE INGENIERIA ELECTRICA,OCCIDENTE
3,32.0,11,0.02749140893,0.5069686411,0.008536317933,0,6,4.447684391,0.873,4,0.0152841388,243,35,1,-0.1106080215,0.1102118202,0.1029780027,0.100364847,MARCO ANTONIO,ZARATE NAVARRO,DR.,2016,5,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA QUIMICA,,"UNIVERSIDAD AUTONOMA DE GUADALAJARA, A.C.",MÉXICO,JALISCO,,INSTITUTO
3,20.0,5,0.04487179487,0.5114754098,0.1185575926,0,6,4.197452229,0.841,4,0.05381349012,66,9,1,-0.1819118681,0.01406051413,0.01365691691,0.01552027262,MARTIN,HERREJON ESCUTIA,DR.,2017,4,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECANICA,MODELADO SIMULACION MATERIALES,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,MÉXICO,MICHOACÁN DE OCAMPO,FACULTAD DE INGENIERIA MECANICA,OCCIDENTE
13,830.0,21,0.02034883721,0.5051395007,0.007479510833,0,11,4.957582801,0.899,4,0.005764631164,734,28,1,-0.1534142617,0.05289380968,0.05002255095,0.04912153655,RAUL,CORTES MARTINEZ,DR.,2004,17,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA AMBIENTAL,PROCESOS FISICOQUIMICOS DE TRATAMIENTO DE AGUAS,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,MÉXICO,MICHOACÁN DE OCAMPO,FACULTAD DE QUIMICO FARMACOBIOLOGIA,OCCIDENTE
7,238.0,37,0.06837606838,0.517699115,0.00707691755,0,6,7.718550107,0.873,4,0.03298525687,181,68,1,-0.08004637335,0.08220083933,0.08826992072,0.088730316,JOSE ANTONIO,CAMARENA IBARROLA,DR.,2006,15,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA DE SISTEMAS,,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,MÉXICO,MICHOACÁN DE OCAMPO,FACULTAD DE INGENIERIA ELECTRICA,OCCIDENTE
3,14.0,3,0.024,0.5060728745,0.05418099423,0,3,2.761904762,0.833,3,0.04419047619,45,7,1,-0.2425544778,-0.03653618289,-0.01662757581,-0.04042563451,JOAQUIN,CONTRERAS LOPEZ,DR.,2017,4,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA CIVIL,CONTROL DE VIBRACIONES,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,MÉXICO,MICHOACÁN DE OCAMPO,FACULTAD DE INGENIERIA CIVIL,OCCIDENTE
12,2336.0,25,0.02809917355,0.5071248952,0.003152925197,0,13,5.428964758,0.87,4,0.005982330312,783,40,1,-0.1280875754,0.1049850538,0.1028480704,0.101232782,ERASMO,CADENAS CALDERON,DR.,2005,16,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECANICA,ENERGIA EOLICA,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,MÉXICO,MICHOACÁN DE OCAMPO,FACULTAD DE INGENIERIA MECANICA,OCCIDENTE
3,38.0,3,0.04697986577,0.5120274914,0.1033664894,0,5,3.78,0.885,4,0.05073825503,65,13,1,-0.1883466147,0.08616521461,0.0790580178,0.08102023559,MANUEL,GUZMAN TAPIA,DR.,2010,11,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECANICA,"SUPERALEACIONES, PRUEBAS MECANICAS, CORROSION",UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,MÉXICO,MICHOACÁN DE OCAMPO,FACULTAD DE INGENIERIA MECANICA,OCCIDENTE
2,16.0,12,0.05029585799,0.5128983308,0.0446167618,0,7,3.498525074,0.878,4,0.0207013318,144,12,1,-0.1809582081,0.05717802647,0.04749326437,0.04753354269,LUISA NICTE,EQUIHUA ANGUIANO,DRA.,2011,10,f,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA CIVIL,GEOMECANICA,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,MÉXICO,MICHOACÁN DE OCAMPO,FACULTAD DE INGENIERIA CIVIL,OCCIDENTE
7,158.0,27,0.01670951157,0.5042125729,0.00324134718,0,11,5.709926116,0.849,4,0.003669618327,1303,37,1,-0.09164359562,0.08004227362,0.08129836352,0.08107878192,HORACIO,GONZALEZ RODRIGUEZ,DR.,1996,25,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA QUIMICA,INGENIERIA DE REACTORES Y CATALISIS,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,MÉXICO,MICHOACÁN DE OCAMPO,FACULTAD DE INGENIERIA QUIMICA,OCCIDENTE
3,44.0,7,0.02572347267,0.506514658,0.01343943634,0,4,3.41025641,0.861,4,0.02193090939,125,15,1,-0.1954675317,-0.004872688625,0.03524495008,0.04153036414,NOE,BARRERA GALLEGOS,DR.,2013,8,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ELECTRONICA,MODELADO DE SISTEMAS FISICOS,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,MÉXICO,MICHOACÁN DE OCAMPO,FACULTAD DE INGENIERIA MECANICA,OCCIDENTE
3,52.0,10,0.04273504274,0.5109170306,0.02860169839,0,6,4.068181818,0.815,4,0.02318052318,143,10,1,-0.2253527553,0.03427246313,0.02779568343,0.02885893919,DANTE,RUIZ ROBLES,DR.,2018,3,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ELECTRICA,TRANSFORMADORES DE MEDIANA FRECUENCIA,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,MÉXICO,MICHOACÁN DE OCAMPO,FACULTAD DE INGENIERIA ELECTRICA,OCCIDENTE
3,66.0,7,0.02806499261,0.5071161049,0.01160744478,0,9,3.871681416,0.849,4,0.01143775898,272,12,1,-0.1518622467,0.05476350102,0.05306823659,0.05149388101,JESUS ALEJANDRO,FRANCO PIÑA,DR.,2015,6,m,C,VII.- INGENIERÍAS,INGENIERIA,AUTOMATIZACION,MECATRONICA ENERGIAS RENOVABLES,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,QUERÉTARO,ESCUELA NACIONAL DE ESTUDIOS SUPERIORES UNIDAD JURIQUILLA,FEDERAL
5,44.0,6,0.02092511013,0.5052865888,0.0210626363,0,9,5.199119912,0.847,4,0.01145180597,386,27,1,-0.1545668331,0.03168072813,0.03104734805,0.03117656443,SARAHI,GARCIA CARVAJAL,DRA.,2011,10,f,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA QUIMICA,CIENCIA DE MATERIALES,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,GUANAJUATO,ESCUELA NACIONAL DE ESTUDIOS SUPERIORES UNIDAD LEON,FEDERAL
3,22.0,7,0.01030024107,0.5025883908,0.004607580941,0,16,18.36568799,0.907,4,0.008049830372,2100,100,1,-0.04245977762,0.2428771115,0.2301715927,0.2315057181,JEHU,LOPEZ APARICIO,DR.,2015,6,m,C,VII.- INGENIERÍAS,INGENIERIA,INSTRUMENTACION,INSTRUMENTACION ELECTRONICA Y BIOSENSORES,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,CIUDAD DE MÉXICO,FACULTAD DE CIENCIAS,FEDERAL
5,136.0,16,0.04089709763,0.5104377104,0.008948604094,0,12,5.403162055,0.846,4,0.01425636426,311,17,1,-0.1554807606,0.02669527875,0.03331231847,0.03512521642,GERARDO ULISES,DIAZ ARANGO,DR.,2014,7,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ELECTRONICA,PLANEACION DE TRAYECTORIAS PARA ROBOTS AUTONOMOS,"UNIVERSIDAD DE XALAPA, A.C.",MÉXICO,VERACRUZ DE IGNACIO DE LA LLAVE,,INSTITUTO
6,106.0,9,0.01379310345,0.5034722222,0.06027385335,0,8,5.375215146,0.855,3,0.01853522464,243,20,1,-0.127071071,-0.04423838959,-0.04537155377,-0.04524725469,MOISES ISAAC,ESPINOSA ESPINOSA,DR.,2014,7,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ELECTRONICA,RADIOFRECUENCIA Y MICROONDAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,CIUDAD DE MÉXICO,FACULTAD DE CIENCIAS,FEDERAL
7,282.0,15,0.01492537313,0.5037593985,0.147333058,0,2,2.088888889,0.831,3,0.0311774461,45,9,1,-0.2805768812,-0.2286611836,-0.2286611836,-0.2286611836,DAVID,BECERRIL GARCIA,DR.,2013,8,m,C,VII.- INGENIERÍAS,INGENIERIA,ESTRUCTURAS,ESTRUCTURAS ENTERRADAS Y JUNTAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,MÉXICO,FACULTAD DE ESTUDIOS SUPERIORES ARAGON,FEDERAL
4,38.0,8,0.01439232409,0.5036241611,0.002647154677,0,12,10.87476685,0.899,4,0.005796784037,1681,100,1,0.08113191337,0.2613561062,0.2410782042,0.2433584567,JOSE LUIS,ARJONA ROMAN,DR.,2002,19,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA QUIMICA,ANALISIS TERMICO DE MATERIALES,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,MÉXICO,FACULTAD DE ESTUDIOS SUPERIORES CUAUTITLAN,FEDERAL
4,78.0,9,0.0245398773,0.5062111801,0.004804488031,0,8,3.892747702,0.835,4,0.007960629247,381,37,1,-0.1709617011,0.02070235634,0.02589398683,0.02624024784,FRANCISCO JAVIER,SOLORIO ORDAZ,DR.,2006,15,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECANICA,EXPERIMENTACION EN TERMOFLUIDOS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,CIUDAD DE MÉXICO,FACULTAD DE INGENIERIA,FEDERAL
5,82.0,10,0.02011494253,0.5050798258,0.01376083477,0,5,3.128939828,0.835,4,0.01798241281,135,8,1,-0.1691537633,-0.01190947961,-0.00887021853,-0.007836800557,CHRISTOPHER DIEGO,CRUZ ANCONA,DR.,2015,6,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ELECTRONICA,CONTROL AUTOMATICO,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,CIUDAD DE MÉXICO,FACULTAD DE INGENIERIA,FEDERAL
2,22.0,9,0.04242424242,0.5108359133,0.04006339678,0,4,2.855421687,0.836,4,0.03461117196,64,9,1,-0.209673204,-0.05863852868,-0.03289013296,-0.03129601868,MIGUEL ANGEL,GARCIA ILLESCAS,DR.,2012,9,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECANICA,ESTIMACION PARAMETRICA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,CIUDAD DE MÉXICO,FACULTAD DE INGENIERIA,FEDERAL
0,0.0,0,0.0375,0.5095541401,0.001952425986,0,8,3.449531738,0.845,4,0.007186524454,366,12,1,-0.1116092524,0.1252683964,0.1216142007,0.1201583055,VICTOR JAVIER,GONZALEZ VILLELA,DR.,2003,18,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECATRONICA,,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,CIUDAD DE MÉXICO,FACULTAD DE INGENIERIA,FEDERAL
6,104.0,17,0.04054054054,0.5103448276,0.003480563028,0,9,3.916041979,0.852,4,0.01175988582,257,16,1,-0.1731214229,0.006752681386,0.01635859025,0.0156996953,OSWALDO ULISES,JUAREZ SANDOVAL,DR.,2015,6,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA DE SISTEMAS,PROCESAMIENTO DE SEÑALES,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,CIUDAD DE MÉXICO,FACULTAD DE INGENIERIA,FEDERAL
3,26.0,7,0.05579399142,0.5143487859,0.01256049219,0,5,3.418803419,0.849,4,0.02934595209,96,10,1,-0.2171736854,-0.001384869757,0.006035568034,0.009733964591,FRANCISCO,CUENCA JIMENEZ,DR.,2012,9,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECANICA,SISTEMAS MECANICOS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,CIUDAD DE MÉXICO,FACULTAD DE INGENIERIA,FEDERAL
6,284.0,16,0.05919003115,0.5152487961,0.01733469984,0,6,2.602484472,0.742,4,0.01621485652,115,10,1,-0.2297664779,0.02201356622,0.0285645196,0.03084308237,MIRIAM ALEJANDRA,CARLOS MANCILLA,DRA.,2013,8,f,C,VII.- INGENIERÍAS,INGENIERIA,INNOVACION TECNOLOGICA,REDES DE SENSORES WIRELESS SISTEMAS DISTRIBUIDOS,"UNIVERSIDAD DEL VALLE DE MEXICO, S.C.",MÉXICO,JALISCO,CAMPUS GUADALAJARA SUR,INSTITUTO
3,60.0,14,0.0289514867,0.5073441842,0.009532426528,0,10,4.909304144,0.85,4,0.007682792087,523,13,1,-0.1486667776,0.02001285157,0.01783440215,0.01732530927,CARLOS ALBERTO,GONZALEZ GUTIERREZ,DR.,2008,13,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA MECATRONICA,"INTEGRACION, INNOVACION, EDUCACION, MATERIALES, CONTROL, AUT","UNIVERSIDAD DEL VALLE DE MEXICO, S.C.",MÉXICO,QUERÉTARO,,INSTITUTO
12,688.0,25,0.01453488372,0.5036603221,0.009464158143,0,11,5.758353511,0.872,4,0.005579799914,872,20,1,-0.1223567985,0.01725654448,0.0157233629,0.01574041152,PEDRO MANUEL,ARCELUS ARRILLAGA,DR.,2013,8,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA QUIMICA,PROCESOS TERMOQUIMICOS,UNIVERSIDAD IBEROAMERICANA,MÉXICO,CIUDAD DE MÉXICO,PLANTEL DISTRITO FEDERAL,INSTITUTO
3,42.0,6,0.0373280943,0.5095095095,0.01804702164,0,10,4.901960784,0.883,4,0.01926114257,218,19,1,-0.1086597933,0.08305858154,0.09449221479,0.0889129233,MARCIAL ALFREDO,YAM CERVANTES,DR.,2017,4,m,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA QUIMICA,MATERIALES POLIMERICOS,"UNIVERSIDAD INTERNACIONAL IBEROAMERICANA, A.C.",MÉXICO,CAMPECHE,,INSTITUTO
3,26.0,7,0.01368159204,0.5034439574,0.01448129617,0,10,5.955279503,0.828,4,0.01481412812,346,16,1,-0.1286020297,0.05796035003,0.05689812763,0.05565980448,SILVIA TERESA,HUERTA MARCIAL,DRA.,2017,4,f,C,VII.- INGENIERÍAS,INGENIERIA,REOLOGIA,REOLOGIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,QUERÉTARO,CENTRO DE FISICA APLICADA Y TECNOLOGIA AVANZADA,INSTITUTO
11,804.0,24,0.01761706073,0.5044434051,0.004940658606,0,11,4.975440222,0.886,4,0.004613296451,898,17,1,-0.1086472944,0.02363142455,0.02383334139,0.02306930126,SANDRA MILENA,LONDOÑO RESTREPO,DRA.,2014,7,f,1,VII.- INGENIERÍAS,INGENIERIA,OTRAS,BIOMATERIALES CERAMICOS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,QUERÉTARO,CENTRO DE FISICA APLICADA Y TECNOLOGIA AVANZADA,INSTITUTO
12,708.0,36,0.004918426104,0.5012326378,0.004195820494,0,15,7.028427492,0.857,4,0.001686282988,3660,57,1,-0.09630801718,0.03377040456,0.03210204401,0.0316660555,URIEL,CAUDILLO FLORES,DR.,2016,5,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA QUIMICA,,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,BAJA CALIFORNIA,CENTRO DE NANOCIENCIAS Y NANOTECNOLOGIA,INSTITUTO
7,155.0,54,0.0266591038,0.5067548146,0.001128910964,0,10,6.25,0.839,4,0.007090187181,721,73,1,-0.0854965194,0.08010616421,0.07831367978,0.07756240925,GABRIEL EDUARDO,SANDOVAL ROMERO,DR.,2002,19,m,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ELECTRONICA,INSTRUMENTACION,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,CIUDAD DE MÉXICO,INSTITUTO DE CIENCIAS APLICADAS Y TECNOLOGIA,INSTITUTO
0,0.0,0,0.007328990228,0.5018389865,0.00270143853,0,10,7.409035409,0.895,4,0.006033416457,1099,41,1,-0.08352518544,0.1589022335,0.1545024402,0.1550177133,VERONICA IRAIS,SOLIS TINOCO,DRA.,2011,10,f,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ELECTRONICA,NANOTECNOLOGIA Y MATERIALES PARA NANOSENSORES,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,CIUDAD DE MÉXICO,INSTITUTO DE CIENCIAS APLICADAS Y TECNOLOGIA,INSTITUTO
11,446.0,22,0.0347826087,0.5088495575,0.01023571818,0,11,5.067342505,0.819,4,0.007343974646,572,22,1,-0.0781577534,0.03673329853,0.03981935784,0.04004973203,MAURA,CASALES DIAZ,DRA.,2014,7,f,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA QUIMICA,CIENCIA DE MATERIALES,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,MORELOS,INSTITUTO DE CIENCIAS FISICAS,INSTITUTO
6,132.0,7,0.01867572156,0.5047129392,0.0108729682,0,9,5.745547074,0.846,4,0.009754748852,512,22,1,-0.1240172386,0.06036290748,0.05865234142,0.05866291053,ARACELI,HERNANDEZ GRANADOS,DRA.,2016,5,f,1,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ENERGETICA,TECNOLOGIA DE MATERIALES,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,MORELOS,INSTITUTO DE CIENCIAS FISICAS,INSTITUTO
4,94.0,4,0.05970149254,0.5153846154,0.1231236185,0,3,3.029411765,0.844,3,0.09043020193,28,7,1,-0.2371874482,-0.04669046965,-0.02187562845,-0.02114547281,MIRIAM VERONICA,CRUZ SALAS,DRA.,2014,7,f,C,VII.- INGENIERÍAS,INGENIERIA,INGENIERIA ENERGETICA,ENERGIA EN EDIFICACIONES,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,MORELOS,INSTITUTO DE ENERGIAS RENOVABLES,INSTITUTO
10,1188.0,30,0.01654786151,0.5041714799,0.002517047072,0,12,5.786968694,0.853,4,0.002946521738,1680,70,1,-0.09592075437,0.0928592185,0.09136890312,0.09051978953,OSCAR ANDRES,JARAMILLO QUINTERO,DR.,2013,8,m,1,VII.- INGENIERÍAS,INGENIERIA,CIENCIA DE MATERIALES,MATERIALES CONVERSION Y ALMACEMANIENTO DE ENERGIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,MORELOS,INSTITUTO DE ENERGIAS RENOVABLES,INSTITUTO
0,0.0,0,0.01215153681,0.5030564545,0.009478638455,0,9,7.388571429,0.851,4,0.01056264679,580,94,1,-0.1268773765,0.05621692421,0.05887026624,0.05664069493,FERNANDO JAVIER,GUERRERO MARTINEZ,DR.,2012,9,m,C,VII.- INGENIERÍAS,INGENIERIA,ENERGETICA,ENERGIA GEOTERMICA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,MÉXICO,CIUDAD DE MÉXICO,INSTITUTO DE GEOFISICA,INSTITUTO
